4.166666666666666852e-01
5.000000000000000000e-01
7.499999960263570298e-01
8.166666626930236816e-01
8.333333293596904001e-01
8.833333293596903335e-01
8.333333333333333703e-01
9.000000039736429924e-01
8.333333293596904001e-01
7.999999960263569632e-01
8.833333333333333037e-01
