2.325776517391204834e-01
3.468883410096168518e-02
3.009740915149450302e-02
2.423549070954322815e-02
1.575394207611680031e-02
1.768710836768150330e-02
1.704747229814529419e-02
1.572065940126776695e-02
1.397601794451475143e-02
1.503878924995660782e-02
2.024969365447759628e-02
